yearOfRegistration,Datasource,gender,ageBroad,majorityStatus,majorityStatusAtExploit,citizenship,meansOfControlTakesEarnings,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlUsesChildren,meansOfControlThreatOfLawEnforcement,isForcedLabour,isSexualExploit,isOtherExploit,isAbduction,recruiterRelationIntimatePartner,recruiterRelationFriend,recruiterRelationFamily,recruiterRelationOther
2016,Hotline,Female,24--26,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,24--26,Adult,Minor,US,-99,-99,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,24--26,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,24--26,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,24--26,Adult,Adult,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,24--26,Adult,-99,US,-99,1,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Adult,US,1,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,Adult,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,27--29,Adult,Adult,US,-99,1,1,1,1,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,-99,US,1,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Adult,US,-99,1,-99,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,Minor,US,1,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,27--29,Adult,Adult,US,1,-99,-99,1,-99,1,-99,-99,-99,0,1,0,0,0,1,0,0
2016,Hotline,Female,27--29,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,27--29,Adult,Adult,US,1,1,1,-99,-99,-99,1,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,1,-99,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,1,-99,-99,1,1,-99,-99,0,1,0,0,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,1,1,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Adult,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,1,-99,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,1,-99,1,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Adult,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Adult,US,-99,-99,-99,-99,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Adult,US,1,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,27--29,Adult,Adult,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,Minor,US,-99,1,-99,-99,-99,-99,-99,1,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,Adult,US,-99,-99,1,-99,-99,1,-99,1,-99,0,1,0,0,0,0,1,0
2016,Hotline,Female,27--29,Adult,Adult,US,1,-99,1,-99,1,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,-99,1,1,-99,-99,-99,-99,0,1,0,0,1,0,0,1
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,Adult,US,-99,-99,1,1,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,Adult,US,-99,1,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,-99,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,1,-99,-99,-99,-99,1,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,Adult,US,-99,-99,1,1,-99,1,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,Adult,US,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,-99,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,Minor,US,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Adult,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,27--29,Adult,-99,US,1,1,1,1,-99,1,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,-99,US,1,1,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,1,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,1,-99,1,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,1,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,-99,1,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,0,0,0,1
2016,Hotline,Female,27--29,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Adult,US,-99,1,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,0,1,0,0
2016,Hotline,Female,27--29,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,27--29,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,-99,1,1,1,-99,-99,0,1,0,0,0,0,1,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,1,-99,-99,-99,1,1,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,1,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,1,1,-99,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,1,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,1,-99,-99,1,-99,1,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,1,0,1
2016,Hotline,Female,30--38,Adult,Minor,US,1,1,1,1,1,1,1,1,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,30--38,Adult,Adult,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,30--38,Adult,Minor,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,30--38,Adult,Adult,US,1,-99,1,1,1,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Minor,US,-99,1,1,1,1,1,-99,-99,1,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Minor,US,-99,1,1,1,1,1,-99,-99,-99,0,1,0,0,0,0,1,1
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,1,-99,-99,1,-99,-99,0,1,0,0,0,1,0,0
2016,Hotline,Female,30--38,Adult,Minor,US,-99,1,-99,-99,1,-99,1,-99,1,0,1,0,0,0,0,0,1
2016,Hotline,Female,30--38,Adult,-99,US,1,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Minor,US,1,1,-99,1,-99,-99,1,-99,1,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Minor,US,-99,1,1,-99,1,-99,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,1,1,-99,1,1,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,1,1,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Minor,US,-99,1,-99,1,-99,-99,-99,1,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,1,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,1,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,1
2016,Hotline,Female,30--38,Adult,-99,US,1,1,1,1,-99,-99,-99,-99,1,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Minor,US,-99,1,1,1,1,1,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,1,1,1,-99,1,-99,1,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,1,1,1,1,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,1,1,1,-99,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Adult,US,-99,1,-99,-99,1,1,-99,-99,-99,0,1,0,-99,0,1,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Adult,US,1,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,1,1,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Adult,US,-99,1,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,0,0,0,0,1
2016,Hotline,Female,30--38,Adult,Minor,US,-99,1,1,1,1,1,-99,-99,-99,0,1,0,0,1,0,0,1
2016,Hotline,Female,30--38,Adult,Minor,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,1,-99,1,1,-99,1,-99,-99,0,1,0,0,0,1,0,0
2016,Hotline,Female,30--38,Adult,-99,US,1,-99,1,1,-99,-99,1,1,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Minor,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,1,-99,-99,1,1,-99,-99,0,1,0,0,1,1,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,1
2016,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Adult,US,-99,1,1,-99,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Adult,US,-99,1,1,-99,-99,-99,1,-99,-99,0,1,0,0,0,1,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,1,-99,1,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,1,1,-99,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Minor,US,-99,1,1,1,1,1,1,1,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,1,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,1,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,0,0,1,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Adult,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,0,1,0,0
2016,Hotline,Female,30--38,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Minor,US,-99,-99,-99,-99,1,-99,-99,-99,-99,0,1,0,-99,0,1,0,0
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,-99,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2016,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
